classifier acc,actual topic,recommend ids,recommend score,100 test set,200 test set,300 test set,400 test set,500 test set
0.776,9,358,0.14664589303310188,0.47,0.465,0.4533333333333333,0.4475,0.478
0.776,10,269,0.16215239118537164,0.47,0.465,0.4533333333333333,0.4475,0.478
0.776,3,229,0.15558190332132196,0.49,0.475,0.46,0.4525,0.482
0.78,12,461,0.14834307854498147,0.48,0.47,0.45666666666666667,0.45,0.48
0.782,19,294,0.1597329770653094,0.49,0.475,0.46,0.4525,0.482
0.788,9,337,0.15888265126691,0.49,0.475,0.4633333333333333,0.455,0.484
0.79,16,338,0.15938879960303765,0.48,0.47,0.4633333333333333,0.4525,0.482
0.79,6,119,0.1538778220882289,0.49,0.475,0.4666666666666667,0.455,0.484
0.792,10,248,0.15398634559153226,0.49,0.475,0.4666666666666667,0.455,0.484
0.798,8,93,0.14982697551219154,0.49,0.48,0.47,0.4575,0.486
0.798,8,60,0.14919378328931607,0.49,0.48,0.47,0.455,0.484
0.802,1,173,0.1465397265768252,0.49,0.485,0.47333333333333333,0.4575,0.486
0.804,9,286,0.1429473959076575,0.5,0.49,0.4766666666666667,0.46,0.488
0.806,15,260,0.14430771278818272,0.5,0.49,0.4766666666666667,0.46,0.488
0.81,19,370,0.1555405600373971,0.5,0.49,0.48,0.465,0.492
0.812,6,348,0.1471277379697261,0.5,0.495,0.48333333333333334,0.4675,0.496
0.812,11,349,0.14695217046078485,0.5,0.495,0.48333333333333334,0.4675,0.496
0.812,6,110,0.14533684278372733,0.5,0.495,0.48333333333333334,0.4675,0.496
0.814,16,442,0.14352673542335448,0.49,0.49,0.48,0.465,0.494
0.814,16,176,0.1500155891221816,0.49,0.49,0.48,0.465,0.494
0.816,12,210,0.1491770328887232,0.49,0.495,0.48333333333333334,0.4675,0.496
0.818,6,112,0.14893660733729427,0.49,0.495,0.48333333333333334,0.47,0.498
0.822,14,298,0.14805956783779503,0.49,0.495,0.48333333333333334,0.47,0.498
0.824,4,426,0.14761903404352297,0.5,0.5,0.4866666666666667,0.4725,0.502
0.824,19,44,0.14262272425052644,0.5,0.5,0.48333333333333334,0.47,0.5
0.83,3,355,0.14426048608568545,0.5,0.5,0.48333333333333334,0.47,0.5
0.83,19,357,0.14436026719281392,0.5,0.5,0.48333333333333334,0.47,0.5
0.83,19,363,0.14372403077549087,0.5,0.5,0.4866666666666667,0.4725,0.502
0.834,15,315,0.1425565939864277,0.49,0.495,0.48333333333333334,0.47,0.5
0.834,16,300,0.15054525833422908,0.49,0.5,0.4866666666666667,0.4725,0.502
0.838,6,162,0.14400210143232986,0.48,0.495,0.48333333333333334,0.47,0.5
0.838,17,316,0.14303753215433662,0.49,0.5,0.4866666666666667,0.4725,0.502
0.84,8,428,0.1466034400841822,0.49,0.5,0.49,0.475,0.504
0.84,6,318,0.14322694420777,0.49,0.5,0.49,0.475,0.506
0.84,8,456,0.14910986250652208,0.49,0.5,0.49,0.475,0.506
0.844,9,192,0.1420839146396243,0.49,0.5,0.4866666666666667,0.475,0.506
0.846,8,369,0.14766547668097607,0.49,0.5,0.4866666666666667,0.475,0.506
0.848,8,163,0.14744376077594434,0.49,0.505,0.49,0.4775,0.508
0.852,19,73,0.14150548751187136,0.49,0.505,0.49333333333333335,0.48,0.51
0.856,14,296,0.1435094325522607,0.49,0.505,0.49333333333333335,0.48,0.51
0.858,15,61,0.14090382548796482,0.5,0.51,0.49666666666666665,0.485,0.516
0.86,19,140,0.14402822067697688,0.51,0.515,0.5,0.4875,0.518
0.86,8,195,0.144585429452797,0.51,0.52,0.5033333333333333,0.49,0.52
0.86,15,430,0.14512147419207533,0.51,0.52,0.5033333333333333,0.49,0.52
0.862,6,319,0.1435411481217849,0.51,0.525,0.51,0.495,0.524
0.862,6,237,0.14436771242233623,0.51,0.525,0.51,0.495,0.526
0.864,13,282,0.14103932751369497,0.51,0.525,0.51,0.495,0.524
0.868,3,373,0.14102398653080284,0.51,0.53,0.5133333333333333,0.4975,0.526
0.868,8,137,0.14056978514749413,0.51,0.53,0.5133333333333333,0.4975,0.526
0.87,8,85,0.1406021512569876,0.52,0.535,0.5166666666666667,0.5,0.528
0.874,6,136,0.14041405530118156,0.52,0.535,0.5166666666666667,0.5,0.528
0.876,13,156,0.13914216709822808,0.52,0.535,0.5166666666666667,0.5,0.528
0.882,12,69,0.13851203054830188,0.53,0.54,0.52,0.5025,0.532
0.884,12,200,0.13825985902443708,0.53,0.54,0.5233333333333333,0.505,0.536
0.886,11,183,0.14018105421861204,0.53,0.54,0.5233333333333333,0.505,0.538
0.888,1,23,0.1386125846808288,0.54,0.545,0.5266666666666666,0.5075,0.54
0.888,1,26,0.1386470408903524,0.57,0.56,0.5366666666666666,0.515,0.546
0.888,9,196,0.14042480544098154,0.57,0.56,0.5366666666666666,0.515,0.546
0.892,9,362,0.14354525828343925,0.58,0.565,0.5433333333333333,0.5225,0.552
0.892,17,321,0.1433297212567959,0.58,0.565,0.5466666666666666,0.525,0.554
0.894,12,380,0.140064449443626,0.58,0.57,0.55,0.525,0.556
0.898,11,165,0.13871064587737128,0.58,0.57,0.55,0.525,0.556
0.898,11,462,0.1426309508667746,0.58,0.57,0.5533333333333333,0.5325,0.562
0.9,11,271,0.1413781015113828,0.58,0.57,0.5533333333333333,0.5325,0.562
0.902,7,384,0.14126133471949548,0.58,0.57,0.5566666666666666,0.535,0.564
0.904,1,385,0.1415354837898879,0.58,0.57,0.5566666666666666,0.535,0.564
0.906,17,86,0.13953012946198168,0.59,0.58,0.5666666666666667,0.5425,0.57
0.906,12,378,0.1403147129046291,0.6,0.59,0.5733333333333334,0.55,0.576
0.906,17,151,0.13935826281197158,0.61,0.595,0.5766666666666667,0.5525,0.578
0.912,6,71,0.13911199844720054,0.61,0.595,0.5766666666666667,0.5525,0.58
0.912,8,304,0.1392096912705101,0.61,0.595,0.58,0.555,0.582
0.912,7,285,0.13865158829475646,0.61,0.6,0.5833333333333334,0.5575,0.584
0.912,9,238,0.13836491386137406,0.6,0.6,0.5833333333333334,0.5575,0.586
0.914,11,125,0.13859833713298655,0.6,0.6,0.5833333333333334,0.5575,0.586
0.914,17,159,0.13865016186344897,0.6,0.6,0.5833333333333334,0.5575,0.586
0.914,17,22,0.13752374672295234,0.61,0.605,0.5866666666666667,0.56,0.59
0.916,1,179,0.13864019155466528,0.61,0.605,0.5866666666666667,0.56,0.59
0.92,15,206,0.13858934613401294,0.61,0.605,0.5866666666666667,0.56,0.59
0.928,1,386,0.13863126409197737,0.61,0.605,0.5866666666666667,0.56,0.59
0.928,11,48,0.13772559938150042,0.61,0.605,0.5866666666666667,0.56,0.59
0.93,1,79,0.13765396675645447,0.61,0.605,0.5866666666666667,0.56,0.59
0.93,9,401,0.1376352228570792,0.61,0.605,0.5866666666666667,0.56,0.588
0.93,6,54,0.13753956590965552,0.61,0.605,0.5866666666666667,0.56,0.588
0.932,8,7,0.13758759206604926,0.62,0.61,0.59,0.5625,0.59
0.932,1,168,0.13754014569274675,0.64,0.62,0.5966666666666667,0.5675,0.594
0.936,15,220,0.13717541629739435,0.64,0.62,0.5966666666666667,0.5675,0.594
0.938,11,390,0.13728210734103488,0.65,0.625,0.6033333333333334,0.57,0.598
0.94,17,150,0.1362479480170008,0.65,0.625,0.6033333333333334,0.57,0.598
0.94,6,392,0.13686969533425616,0.65,0.625,0.6033333333333334,0.57,0.598
0.942,17,120,0.13610043897205157,0.66,0.63,0.6066666666666667,0.5725,0.598
0.942,11,12,0.1359777875542473,0.66,0.635,0.61,0.575,0.602
0.942,17,438,0.13617873406740266,0.66,0.635,0.61,0.575,0.602
0.942,6,147,0.13586146602102558,0.66,0.635,0.6133333333333333,0.58,0.606
0.946,6,13,0.13534562612385714,0.67,0.64,0.6166666666666667,0.5825,0.608
0.946,11,89,0.13531039281805488,0.67,0.64,0.6166666666666667,0.5825,0.608
0.946,6,212,0.1352511428593233,0.67,0.64,0.62,0.5875,0.612
0.946,1,78,0.13518342205902137,0.67,0.64,0.62,0.59,0.614
0.948,2,213,0.13514068148863978,0.67,0.645,0.6233333333333333,0.5925,0.616
0.946,9,202,0.13465101649278774,0.67,0.64,0.62,0.59,0.614
0.948,1,218,0.13436535662541904,0.67,0.635,0.6166666666666667,0.585,0.61
0.948,15,10,0.13412696879042088,0.67,0.635,0.6166666666666667,0.585,0.61
0.95,17,21,0.13440659368608363,0.67,0.635,0.6166666666666667,0.585,0.608
0.95,14,114,0.13407243137300245,0.67,0.635,0.6166666666666667,0.585,0.608
0.952,2,115,0.134229307956102,0.68,0.64,0.6233333333333333,0.59,0.61
0.958,19,160,0.1318606868126213,0.68,0.64,0.6266666666666667,0.595,0.612
0.958,1,402,0.13360785532109656,0.68,0.64,0.63,0.5975,0.614
0.958,6,134,0.133063366686169,0.68,0.64,0.63,0.5975,0.616
0.96,14,133,0.13227040655326006,0.68,0.64,0.63,0.5975,0.616
0.962,15,16,0.1324793807248705,0.68,0.64,0.63,0.5975,0.616
0.962,17,164,0.13228805078849223,0.69,0.645,0.6333333333333333,0.5975,0.616
0.962,12,30,0.13214372359978185,0.69,0.655,0.64,0.6,0.618
0.962,1,482,0.1318398659228014,0.69,0.65,0.6366666666666667,0.5975,0.616
0.962,6,259,0.1317378107717415,0.68,0.645,0.6333333333333333,0.5975,0.616
0.962,9,336,0.131461687816502,0.69,0.65,0.64,0.6025,0.618
0.962,6,18,0.1308556531707196,0.69,0.645,0.6366666666666667,0.6,0.616
0.962,12,227,0.13075937892811643,0.69,0.645,0.6366666666666667,0.6,0.616
0.962,12,143,0.1305674797508027,0.69,0.645,0.6333333333333333,0.5975,0.618
0.964,14,102,0.13002251867763484,0.69,0.645,0.6333333333333333,0.5975,0.618
0.966,12,323,0.12996452659491062,0.69,0.645,0.6333333333333333,0.5975,0.616
0.966,12,333,0.13008686540446757,0.69,0.645,0.6333333333333333,0.5975,0.616
0.968,14,219,0.12962621429180046,0.69,0.64,0.63,0.595,0.614
0.97,12,379,0.12899922737836877,0.69,0.635,0.6266666666666667,0.5925,0.61
0.972,9,74,0.12880548095498792,0.69,0.635,0.6266666666666667,0.5925,0.61
0.972,11,381,0.12864879136217486,0.68,0.63,0.6233333333333333,0.59,0.608
0.976,9,295,0.12847617792950955,0.68,0.63,0.6266666666666667,0.5925,0.61
0.976,7,440,0.12826312460428888,0.68,0.63,0.63,0.5975,0.614
0.976,16,158,0.1280728868490271,0.68,0.63,0.63,0.5975,0.614
0.978,11,37,0.12710861635723936,0.68,0.635,0.6333333333333333,0.6,0.616
0.978,12,51,0.12693346001993955,0.68,0.635,0.6333333333333333,0.6,0.616
0.978,6,80,0.12698615678205377,0.68,0.635,0.6366666666666667,0.6025,0.62
0.978,9,149,0.1265472578603218,0.68,0.635,0.6366666666666667,0.6025,0.622
0.98,11,303,0.12623550460626806,0.68,0.635,0.6333333333333333,0.6,0.62
0.98,19,264,0.12584014841143873,0.68,0.635,0.6333333333333333,0.6,0.618
0.982,11,263,0.12511555573860786,0.69,0.64,0.6366666666666667,0.6025,0.62
0.982,19,97,0.11957955781684644,0.69,0.64,0.6366666666666667,0.6025,0.62
0.984,0,335,0.11833934759892868,0.69,0.64,0.6366666666666667,0.6,0.618
0.984,9,77,0.12277396164487268,0.69,0.64,0.6333333333333333,0.5975,0.616
0.984,14,49,0.12257666419790543,0.69,0.64,0.6333333333333333,0.5975,0.618
0.984,10,314,0.11240105987620969,0.69,0.64,0.6333333333333333,0.5975,0.62
0.984,19,124,0.12149191479218925,0.69,0.64,0.6333333333333333,0.5975,0.62
0.986,11,45,0.09925950415181498,0.68,0.635,0.63,0.595,0.618
0.988,15,356,0.1060696566524189,0.68,0.635,0.6333333333333333,0.5975,0.62
0.988,9,148,0.11529934380681807,0.68,0.635,0.6333333333333333,0.5975,0.62
0.988,2,64,0.10258311779221789,0.68,0.64,0.6366666666666667,0.6,0.622
0.988,1,203,0.10461430416538695,0.68,0.64,0.6333333333333333,0.5975,0.622
0.988,8,113,0.09925744580453214,0.68,0.64,0.6333333333333333,0.5975,0.622
0.99,12,100,0.07494199908094776,0.69,0.645,0.6366666666666667,0.6,0.624
0.99,9,127,0.06906419851294077,0.7,0.65,0.64,0.6025,0.626
0.99,12,431,0.12357787963128977,0.7,0.65,0.64,0.6025,0.626
0.992,10,437,0.09983179613215318,0.7,0.65,0.6433333333333333,0.605,0.628
0.992,12,90,0.06842406623029765,0.7,0.65,0.6433333333333333,0.605,0.63
0.992,16,351,0.08150064044781448,0.7,0.65,0.6433333333333333,0.6075,0.632
0.992,11,166,0.09276031548617332,0.7,0.65,0.6433333333333333,0.605,0.63
0.992,15,352,0.08132510485090007,0.7,0.65,0.6433333333333333,0.6075,0.632
0.994,11,135,0.08128135454033775,0.71,0.655,0.6466666666666666,0.61,0.636
0.996,0,32,0.09372635961337968,0.71,0.66,0.65,0.6125,0.638
0.996,12,35,0.05074235603437848,0.71,0.66,0.65,0.6125,0.638
0.996,13,412,0.09604959788164338,0.7,0.655,0.6466666666666666,0.61,0.636
0.996,9,458,0.11852311189859732,0.7,0.655,0.6466666666666666,0.6075,0.634
0.998,15,339,0.07587108553726542,0.7,0.655,0.6466666666666666,0.6075,0.634
1.0,16,221,0.09782937892333714,0.7,0.655,0.6466666666666666,0.6075,0.634
