classifier acc,actual topic,recommend ids,recommend score,100 test set,200 test set,300 test set,400 test set,500 test set
0.846,11,59,0.14279335797762455,0.49,0.425,0.4,0.39,0.406
0.846,3,70,0.14237852104622528,0.49,0.425,0.4,0.39,0.406
0.846,10,96,0.14177462492846524,0.49,0.425,0.4,0.39,0.406
0.846,15,16,0.1415180189777757,0.49,0.425,0.4,0.39,0.404
0.846,13,282,0.16971841364160214,0.49,0.425,0.4033333333333333,0.395,0.408
0.846,13,142,0.15875973625609602,0.49,0.425,0.4033333333333333,0.395,0.408
0.85,19,97,0.1417723644806482,0.49,0.425,0.4033333333333333,0.395,0.408
0.854,19,235,0.1472987163861127,0.49,0.425,0.4033333333333333,0.395,0.408
0.854,5,68,0.14089249935255688,0.49,0.425,0.4033333333333333,0.395,0.408
0.858,1,360,0.15081851704285015,0.49,0.425,0.4033333333333333,0.395,0.408
0.86,3,6,0.139523665963799,0.49,0.425,0.4033333333333333,0.395,0.408
0.862,3,14,0.13937002968556084,0.49,0.425,0.4033333333333333,0.395,0.41
0.862,5,34,0.1390819007523147,0.49,0.425,0.41,0.3975,0.412
0.862,8,93,0.16272700472247575,0.49,0.425,0.41,0.3975,0.412
0.862,7,39,0.13912041590324123,0.49,0.425,0.41,0.3975,0.412
0.864,0,32,0.14053897053714492,0.49,0.425,0.41,0.3975,0.412
0.866,5,66,0.17307431489660177,0.49,0.425,0.41,0.3975,0.412
0.866,15,46,0.1469839731038738,0.5,0.43,0.41333333333333333,0.4,0.416
0.868,18,299,0.1756722255131646,0.5,0.43,0.41333333333333333,0.4,0.416
0.868,2,33,0.15706752205646238,0.5,0.43,0.41333333333333333,0.4025,0.418
0.868,19,140,0.1566658534392154,0.5,0.43,0.41333333333333333,0.4025,0.418
0.87,11,183,0.14968471663231914,0.49,0.425,0.41,0.4,0.416
0.874,9,337,0.16183989796706427,0.5,0.43,0.41333333333333333,0.4025,0.418
0.874,1,190,0.15243674925853887,0.5,0.43,0.41333333333333333,0.4025,0.418
0.876,15,55,0.1738296424605775,0.51,0.435,0.4166666666666667,0.405,0.42
0.876,0,58,0.14379047857546562,0.51,0.435,0.4166666666666667,0.405,0.42
0.876,14,296,0.17284356791059255,0.51,0.435,0.4166666666666667,0.405,0.42
0.876,4,191,0.15372841021694075,0.51,0.435,0.4166666666666667,0.405,0.42
0.878,18,67,0.14278132584511863,0.51,0.435,0.4166666666666667,0.405,0.42
0.878,13,343,0.13989204226354157,0.51,0.435,0.4166666666666667,0.405,0.42
0.882,3,38,0.13982328139737024,0.51,0.435,0.4166666666666667,0.405,0.42
0.884,15,61,0.14364272073640483,0.5,0.43,0.41333333333333333,0.4025,0.418
0.884,9,192,0.15518232429441492,0.51,0.435,0.4166666666666667,0.405,0.42
0.884,0,63,0.1483502364493928,0.51,0.44,0.42,0.4075,0.42
0.884,10,99,0.14800910075044785,0.5,0.435,0.4166666666666667,0.405,0.418
0.884,7,53,0.14816975408797914,0.5,0.435,0.4166666666666667,0.405,0.418
0.884,14,298,0.17070280270290478,0.5,0.435,0.4166666666666667,0.405,0.418
0.884,6,71,0.15449387402810774,0.5,0.435,0.4166666666666667,0.405,0.418
0.886,1,98,0.14796564387817931,0.5,0.435,0.4166666666666667,0.405,0.416
0.888,9,336,0.16091154383854522,0.5,0.435,0.4166666666666667,0.405,0.414
0.888,2,40,0.13945109277870374,0.5,0.44,0.42,0.4075,0.416
0.888,8,289,0.13797441612047304,0.5,0.44,0.42,0.4075,0.416
0.888,17,371,0.1622152127586306,0.5,0.44,0.42,0.405,0.414
0.89,3,20,0.13738017328421886,0.5,0.44,0.42,0.405,0.414
0.89,0,17,0.13725106323739508,0.51,0.445,0.42333333333333334,0.4075,0.416
0.894,15,1,0.13633767173846575,0.51,0.445,0.42333333333333334,0.405,0.414
0.894,8,27,0.13565132696848264,0.5,0.44,0.42,0.4025,0.412
0.896,15,50,0.13903195041360406,0.5,0.44,0.42,0.4025,0.412
0.898,8,195,0.1579884672239015,0.5,0.44,0.42,0.4025,0.412
0.898,12,476,0.17721139166744196,0.5,0.44,0.42,0.4,0.41
0.9,13,354,0.16076948403019764,0.5,0.44,0.42,0.4,0.41
0.902,3,355,0.16094276896549553,0.49,0.435,0.4166666666666667,0.3975,0.41
0.902,19,357,0.1610000184644096,0.49,0.435,0.4166666666666667,0.3975,0.41
0.904,1,482,0.16935769679582605,0.49,0.435,0.4166666666666667,0.3975,0.412
0.904,13,29,0.1347467182429577,0.49,0.435,0.4166666666666667,0.3975,0.412
0.904,5,334,0.13461829777695894,0.49,0.435,0.4166666666666667,0.3975,0.412
0.91,3,483,0.16921460765820157,0.49,0.435,0.4166666666666667,0.3975,0.412
0.912,0,335,0.13462850548483826,0.49,0.435,0.4166666666666667,0.3975,0.412
0.912,5,353,0.1590276453541759,0.49,0.435,0.4166666666666667,0.3975,0.41
0.912,11,83,0.14089886141798355,0.49,0.435,0.4166666666666667,0.3975,0.41
0.912,5,82,0.13990153021654045,0.49,0.435,0.4166666666666667,0.3975,0.41
0.914,18,41,0.13827921255980574,0.49,0.435,0.4166666666666667,0.3975,0.41
0.914,9,196,0.1593998403389308,0.49,0.435,0.4166666666666667,0.3975,0.41
0.914,15,449,0.14356586016742398,0.49,0.435,0.4166666666666667,0.3975,0.41
0.914,1,95,0.13742670329155982,0.49,0.435,0.41333333333333333,0.395,0.408
0.914,9,77,0.13537808211226657,0.49,0.435,0.41333333333333333,0.395,0.408
0.914,14,197,0.1603040964568625,0.49,0.435,0.41333333333333333,0.395,0.408
0.914,0,198,0.16051442598748286,0.49,0.435,0.41,0.3925,0.406
0.914,12,332,0.15443594405575564,0.49,0.435,0.41,0.3925,0.408
0.916,12,333,0.1555518573088655,0.49,0.435,0.4066666666666667,0.39,0.408
0.916,16,62,0.15667945296576258,0.49,0.435,0.4066666666666667,0.39,0.408
0.918,6,372,0.13332829072710123,0.49,0.435,0.4066666666666667,0.39,0.408
0.92,6,18,0.13186780937746978,0.49,0.435,0.4066666666666667,0.39,0.408
0.924,6,42,0.13127651573637328,0.49,0.435,0.4066666666666667,0.39,0.408
0.922,19,44,0.1311248699917882,0.49,0.43,0.4033333333333333,0.3875,0.406
0.924,6,13,0.1291344232128946,0.49,0.43,0.4033333333333333,0.3875,0.406
0.924,1,23,0.12816663469162484,0.49,0.43,0.4033333333333333,0.3875,0.406
0.926,10,331,0.13844939791371566,0.49,0.43,0.4033333333333333,0.3875,0.406
0.926,3,75,0.1251164934045823,0.49,0.43,0.4033333333333333,0.3875,0.406
0.926,11,45,0.1310419571161338,0.49,0.43,0.4033333333333333,0.3875,0.406
0.928,1,26,0.12265043863677473,0.49,0.43,0.4033333333333333,0.3875,0.406
0.928,7,5,0.1221299185198606,0.49,0.43,0.4033333333333333,0.3875,0.406
0.93,7,2,0.1202994949689613,0.49,0.43,0.4033333333333333,0.3875,0.406
0.93,0,3,0.11828680172225578,0.49,0.43,0.4033333333333333,0.3875,0.406
0.93,13,4,0.11828057099397447,0.48,0.425,0.4,0.385,0.404
0.93,12,30,0.13294456151480305,0.48,0.425,0.4,0.385,0.404
0.932,15,11,0.11794022526287205,0.48,0.425,0.4,0.385,0.404
0.932,0,330,0.1516458304577935,0.48,0.425,0.4,0.385,0.404
0.932,4,43,0.1302090252881428,0.48,0.425,0.4,0.385,0.404
0.932,4,8,0.11682616501857095,0.48,0.425,0.4,0.385,0.404
0.932,9,295,0.13333613422111276,0.48,0.425,0.4,0.385,0.404
0.932,11,204,0.11442239815684455,0.48,0.425,0.4,0.385,0.406
0.932,10,9,0.1109548975363685,0.48,0.425,0.4,0.385,0.406
0.932,3,199,0.13070532108654548,0.48,0.425,0.4,0.385,0.406
0.934,9,286,0.1294260274640311,0.48,0.425,0.4,0.385,0.406
0.936,7,216,0.14382064946245016,0.47,0.42,0.39666666666666667,0.3825,0.404
0.938,13,283,0.12765635253107657,0.47,0.42,0.4,0.385,0.406
0.938,11,37,0.12380027425593966,0.47,0.42,0.4033333333333333,0.3875,0.406
0.938,0,57,0.11416951390259866,0.47,0.42,0.4033333333333333,0.3875,0.406
0.938,13,36,0.12197347796685293,0.47,0.42,0.4033333333333333,0.3875,0.406
0.938,3,383,0.10388669010334947,0.47,0.42,0.4033333333333333,0.3875,0.406
0.938,3,287,0.10625737680916489,0.47,0.42,0.4033333333333333,0.3875,0.406
0.938,12,35,0.11929903531477101,0.47,0.42,0.4033333333333333,0.3875,0.406
0.938,1,205,0.11171477265909992,0.47,0.42,0.4033333333333333,0.3875,0.406
0.94,10,284,0.10340860502317874,0.47,0.42,0.4033333333333333,0.3875,0.404
0.942,14,359,0.13926264729664772,0.47,0.42,0.4033333333333333,0.3875,0.404
0.944,19,294,0.11848127735280166,0.47,0.42,0.4033333333333333,0.3875,0.404
0.944,10,484,0.15996836426313438,0.47,0.42,0.4033333333333333,0.3875,0.404
0.944,15,206,0.11069618868610326,0.47,0.42,0.4033333333333333,0.3875,0.404
0.946,1,389,0.1360059959272881,0.47,0.42,0.4033333333333333,0.3875,0.404
0.946,18,485,0.1685582476009869,0.46,0.415,0.4,0.385,0.402
0.946,13,292,0.11467407024174511,0.47,0.42,0.4033333333333333,0.3875,0.404
0.952,10,486,0.16873571396489195,0.47,0.42,0.4033333333333333,0.3875,0.406
0.954,12,200,0.12957222538103616,0.47,0.42,0.4033333333333333,0.3875,0.406
0.952,6,201,0.12958408608656946,0.47,0.42,0.4033333333333333,0.3875,0.406
0.954,1,290,0.11203622926605741,0.47,0.42,0.4033333333333333,0.3875,0.406
0.954,11,390,0.13679830673377888,0.47,0.425,0.4066666666666667,0.39,0.408
0.956,6,392,0.13692310611017858,0.47,0.425,0.4066666666666667,0.39,0.408
0.956,3,487,0.1690731857279183,0.47,0.425,0.4066666666666667,0.39,0.408
0.958,13,393,0.1371722584273649,0.47,0.425,0.4066666666666667,0.39,0.408
0.96,7,76,0.1345869310413911,0.47,0.425,0.4066666666666667,0.39,0.408
0.962,12,288,0.10866978054615267,0.47,0.425,0.4066666666666667,0.3875,0.406
0.962,9,202,0.1297945399340722,0.47,0.425,0.4066666666666667,0.3875,0.406
0.964,10,0,0.09435272065874585,0.47,0.425,0.4066666666666667,0.3875,0.406
0.964,1,79,0.09403584104177033,0.47,0.425,0.4066666666666667,0.3875,0.406
0.966,1,203,0.12991970221050256,0.47,0.425,0.4066666666666667,0.3875,0.406
0.966,11,12,0.1146751030128514,0.48,0.43,0.41,0.39,0.408
0.966,4,31,0.10263693203815598,0.48,0.43,0.41,0.39,0.408
0.966,14,133,0.18643304200101804,0.48,0.43,0.41,0.39,0.408
0.968,6,54,0.14246153909881917,0.48,0.43,0.41,0.39,0.408
0.97,1,78,0.13545514585063306,0.48,0.43,0.41333333333333333,0.3925,0.41
0.97,6,80,0.09436064307983294,0.48,0.43,0.41333333333333333,0.3925,0.41
0.972,5,211,0.10649262350453023,0.48,0.43,0.41333333333333333,0.3925,0.41
0.972,9,81,0.09442069498531035,0.48,0.43,0.41333333333333333,0.3925,0.41
0.972,7,285,0.11763131569120139,0.48,0.43,0.41333333333333333,0.3925,0.41
0.972,5,111,0.08874250112073517,0.48,0.43,0.41333333333333333,0.3925,0.41
0.974,14,49,0.08543547910860565,0.48,0.43,0.41333333333333333,0.3925,0.41
0.976,6,134,0.08245522826892611,0.48,0.43,0.41333333333333333,0.3925,0.41
0.978,14,107,0.08138179784864462,0.48,0.43,0.41333333333333333,0.3925,0.41
0.978,15,10,0.09615556341205357,0.48,0.43,0.41333333333333333,0.3925,0.41
0.978,6,112,0.08857748272242826,0.48,0.43,0.41333333333333333,0.3925,0.41
0.98,3,108,0.0810652164477564,0.48,0.43,0.41333333333333333,0.3925,0.41
0.98,12,51,0.12486831976509831,0.48,0.43,0.41333333333333333,0.3925,0.408
0.98,6,110,0.06826907930891318,0.48,0.43,0.41333333333333333,0.395,0.41
0.984,2,109,0.06986834205000969,0.48,0.43,0.41333333333333333,0.395,0.41
