classifier acc,actual topic,recommend ids,recommend score,100 test set,200 test set,300 test set,400 test set,500 test set
0.864,6,193,0.15653396498944666,0.71,0.595,0.5766666666666667,0.535,0.55
0.864,13,129,0.153797278737416,0.71,0.6,0.58,0.5375,0.554
0.864,11,462,0.1529532172461651,0.71,0.6,0.58,0.535,0.552
0.866,4,185,0.15304534100496214,0.71,0.6,0.5833333333333334,0.5375,0.554
0.866,13,130,0.15395762915254718,0.71,0.605,0.5866666666666667,0.5375,0.554
0.872,14,231,0.1986489205078152,0.71,0.605,0.5866666666666667,0.5375,0.554
0.874,0,105,0.15264186676428937,0.71,0.605,0.59,0.5375,0.554
0.874,5,104,0.15210418204754636,0.71,0.605,0.59,0.5375,0.554
0.876,17,371,0.17717095728936083,0.71,0.605,0.59,0.5375,0.554
0.876,10,96,0.1518363306189071,0.71,0.61,0.5966666666666667,0.5425,0.558
0.876,9,451,0.153762507417729,0.71,0.61,0.5966666666666667,0.5425,0.558
0.876,1,203,0.1510130734974466,0.71,0.605,0.5933333333333334,0.54,0.556
0.876,12,143,0.16233961484390788,0.71,0.605,0.5933333333333334,0.54,0.556
0.878,8,266,0.14992059915248418,0.72,0.61,0.5966666666666667,0.5425,0.562
0.88,15,232,0.19918323943687066,0.72,0.61,0.5966666666666667,0.5425,0.562
0.882,15,16,0.149977440856531,0.72,0.61,0.5966666666666667,0.545,0.564
0.882,11,204,0.1513134848202416,0.72,0.61,0.5966666666666667,0.545,0.566
0.884,16,233,0.19930027836139214,0.72,0.61,0.5966666666666667,0.545,0.568
0.886,19,73,0.14987258979099088,0.72,0.61,0.5966666666666667,0.5475,0.57
0.886,14,49,0.14974685632698734,0.72,0.615,0.6,0.55,0.572
0.888,17,262,0.14957361542709477,0.72,0.615,0.6,0.55,0.572
0.892,9,238,0.1482766015400132,0.71,0.61,0.5966666666666667,0.5475,0.57
0.89,4,234,0.14602949745297122,0.71,0.61,0.5966666666666667,0.5425,0.568
0.896,19,370,0.17349009117859424,0.71,0.61,0.5966666666666667,0.5425,0.568
0.896,6,237,0.14833494634700858,0.72,0.615,0.6,0.5425,0.568
0.896,7,194,0.15769244957617862,0.72,0.615,0.6,0.5425,0.57
0.898,2,261,0.1491135124020585,0.72,0.615,0.6,0.5425,0.57
0.898,3,242,0.15101211323283922,0.72,0.615,0.6033333333333334,0.545,0.572
0.898,8,369,0.17235614300860616,0.72,0.615,0.6033333333333334,0.545,0.572
0.9,15,339,0.14817077840927664,0.72,0.615,0.6066666666666667,0.5475,0.574
0.9,0,454,0.15306105194384018,0.72,0.615,0.6066666666666667,0.55,0.576
0.9,2,455,0.15304051016158446,0.71,0.62,0.61,0.5525,0.578
0.902,19,97,0.15239177188434871,0.71,0.62,0.61,0.555,0.58
0.902,11,263,0.1488936729822736,0.71,0.62,0.61,0.555,0.578
0.9,1,26,0.1466306767082607,0.71,0.62,0.61,0.555,0.578
0.9,7,139,0.14610193289009774,0.71,0.62,0.61,0.555,0.578
0.9,1,239,0.1481437220006072,0.71,0.62,0.61,0.555,0.58
0.9,6,18,0.14585580042308624,0.71,0.62,0.61,0.555,0.58
0.9,1,205,0.15215003622404724,0.71,0.62,0.61,0.555,0.58
0.902,15,206,0.15217944878187992,0.71,0.62,0.6133333333333333,0.555,0.58
0.902,13,142,0.153368512671017,0.71,0.62,0.6133333333333333,0.555,0.58
0.902,9,447,0.14853734118477388,0.71,0.62,0.6133333333333333,0.555,0.58
0.902,19,235,0.1484143565219794,0.71,0.62,0.6133333333333333,0.555,0.58
0.902,3,141,0.15261100853403511,0.71,0.62,0.6133333333333333,0.555,0.58
0.908,2,457,0.15245243059347469,0.71,0.62,0.6133333333333333,0.555,0.58
0.908,15,208,0.1523997306050071,0.71,0.62,0.6133333333333333,0.5575,0.582
0.908,19,264,0.14847940924621988,0.71,0.62,0.6133333333333333,0.5575,0.582
0.91,18,236,0.1449408635604188,0.71,0.62,0.6133333333333333,0.5575,0.582
0.912,19,140,0.1514447797471925,0.71,0.62,0.6133333333333333,0.5575,0.582
0.912,16,265,0.14859792623705967,0.71,0.62,0.6133333333333333,0.5575,0.582
0.91,7,28,0.1444684277533496,0.71,0.62,0.6133333333333333,0.5575,0.582
0.914,5,66,0.1442644912485579,0.71,0.62,0.6133333333333333,0.5575,0.582
0.918,1,222,0.1535987266539362,0.72,0.625,0.6166666666666667,0.56,0.586
0.92,11,83,0.16911188867144825,0.72,0.625,0.6166666666666667,0.56,0.586
0.92,12,210,0.15388584616599874,0.72,0.625,0.6166666666666667,0.56,0.586
0.92,5,211,0.15441487439336685,0.72,0.62,0.6133333333333333,0.5575,0.584
0.922,18,19,0.14417940957285258,0.72,0.62,0.6133333333333333,0.555,0.582
0.922,1,138,0.14961549266274743,0.72,0.62,0.6133333333333333,0.555,0.582
0.924,9,81,0.14267569611588982,0.71,0.62,0.6133333333333333,0.555,0.582
0.924,8,137,0.1492594985520713,0.72,0.625,0.62,0.5625,0.588
0.928,6,136,0.14908433356429385,0.72,0.63,0.62,0.56,0.586
0.93,0,17,0.14243514112265737,0.72,0.63,0.62,0.56,0.586
0.932,11,48,0.14879454585617236,0.72,0.63,0.6233333333333333,0.5625,0.588
0.932,0,72,0.149479403596432,0.72,0.63,0.6233333333333333,0.5625,0.588
0.932,4,15,0.14246387405626237,0.72,0.63,0.6233333333333333,0.5625,0.588
0.932,13,4,0.14188412414166124,0.72,0.63,0.6233333333333333,0.5625,0.588
0.932,0,3,0.14125063302172094,0.72,0.63,0.6233333333333333,0.5625,0.588
0.932,15,1,0.14086109196068505,0.72,0.635,0.63,0.5675,0.592
0.932,3,14,0.14056327156718157,0.72,0.64,0.6333333333333333,0.57,0.594
0.932,4,43,0.14131570593059242,0.72,0.64,0.6333333333333333,0.57,0.594
0.93,9,336,0.14186061202314273,0.72,0.635,0.6266666666666667,0.565,0.59
0.932,6,80,0.14225308517070584,0.72,0.635,0.6266666666666667,0.565,0.59
0.934,4,8,0.14042566817782665,0.72,0.635,0.6266666666666667,0.565,0.59
0.934,8,163,0.13853625897853394,0.72,0.635,0.6266666666666667,0.5675,0.592
0.932,10,207,0.15179893355199944,0.72,0.64,0.63,0.57,0.594
0.936,12,267,0.14901798586840587,0.72,0.64,0.6333333333333333,0.5725,0.596
0.938,4,167,0.13590713924752978,0.71,0.635,0.63,0.57,0.594
0.936,3,75,0.1352301737333544,0.71,0.635,0.6266666666666667,0.5675,0.592
0.936,10,269,0.1493060293311855,0.71,0.635,0.6266666666666667,0.5675,0.592
0.936,0,270,0.1494217012703489,0.71,0.635,0.6266666666666667,0.5675,0.592
0.936,7,272,0.14958908056361428,0.71,0.635,0.6266666666666667,0.5675,0.592
0.936,14,273,0.14974340339058598,0.71,0.635,0.6266666666666667,0.57,0.592
0.936,14,274,0.14989047213475237,0.71,0.64,0.63,0.5725,0.594
0.936,8,195,0.14489615060042157,0.71,0.64,0.6333333333333333,0.575,0.596
0.936,1,98,0.1524348511038379,0.71,0.64,0.63,0.5725,0.596
0.936,19,44,0.14144600421575154,0.71,0.64,0.63,0.5725,0.596
0.938,9,74,0.13443063117203127,0.71,0.64,0.63,0.575,0.6
0.938,10,275,0.15047574263443086,0.71,0.64,0.63,0.5775,0.602
0.938,15,11,0.13418751804667522,0.71,0.64,0.63,0.575,0.6
0.94,19,277,0.15065795055809325,0.71,0.64,0.63,0.575,0.6
0.942,11,271,0.1485231482092389,0.71,0.64,0.63,0.575,0.6
0.942,10,99,0.15244655337961818,0.71,0.64,0.63,0.575,0.604
0.942,11,135,0.14554281634593033,0.71,0.64,0.63,0.575,0.604
0.942,5,169,0.13591929854972898,0.71,0.64,0.63,0.5775,0.606
0.944,1,95,0.14936436327022531,0.71,0.64,0.63,0.5775,0.606
0.944,11,165,0.137487966809644,0.72,0.645,0.6333333333333333,0.58,0.608
0.944,2,279,0.15106260369044328,0.72,0.645,0.6333333333333333,0.5775,0.608
0.944,15,50,0.1477025474577322,0.72,0.645,0.6333333333333333,0.5775,0.608
0.944,0,161,0.17434124662403855,0.72,0.645,0.6333333333333333,0.5775,0.608
0.944,5,68,0.14234358112613835,0.72,0.645,0.6333333333333333,0.5775,0.608
0.944,15,260,0.13922260081295668,0.72,0.645,0.6333333333333333,0.58,0.61
0.944,1,79,0.1352983274917008,0.72,0.645,0.6333333333333333,0.58,0.61
0.946,6,13,0.1330312296240646,0.72,0.645,0.6333333333333333,0.5825,0.612
0.946,19,184,0.14585619075249567,0.71,0.64,0.6333333333333333,0.5825,0.612
0.946,6,162,0.13299191701848806,0.72,0.645,0.6333333333333333,0.5825,0.612
0.946,7,5,0.13271609257944075,0.72,0.645,0.6333333333333333,0.585,0.614
0.946,7,2,0.13256404464735963,0.72,0.645,0.6333333333333333,0.585,0.612
0.946,10,0,0.12799906812669487,0.73,0.65,0.6366666666666667,0.585,0.612
0.946,10,9,0.13015974025339508,0.73,0.65,0.6366666666666667,0.585,0.612
0.946,11,12,0.1307626241931719,0.73,0.65,0.6366666666666667,0.585,0.612
0.946,17,164,0.12921833493112592,0.74,0.655,0.64,0.59,0.616
0.946,15,10,0.1295703014427773,0.74,0.655,0.64,0.59,0.616
0.946,7,52,0.12228508529862026,0.74,0.655,0.64,0.59,0.614
0.948,12,35,0.12517407939355282,0.74,0.655,0.64,0.59,0.614
0.948,12,332,0.13927187336049054,0.74,0.655,0.64,0.59,0.614
0.948,16,480,0.1615120920109031,0.74,0.655,0.64,0.59,0.614
0.948,11,367,0.143651080216361,0.74,0.645,0.63,0.58,0.606
0.948,15,46,0.13393197875595583,0.74,0.645,0.63,0.58,0.604
0.948,12,333,0.13921570559863797,0.74,0.64,0.6266666666666667,0.5775,0.602
0.95,11,37,0.12173729754463707,0.74,0.64,0.6266666666666667,0.5825,0.606
0.95,7,368,0.14339683611368037,0.74,0.64,0.6266666666666667,0.5825,0.606
0.95,1,47,0.1338873545211091,0.74,0.64,0.6266666666666667,0.5825,0.606
0.95,7,384,0.12890593466259476,0.74,0.64,0.6266666666666667,0.5825,0.606
0.952,12,51,0.11392188136500646,0.73,0.64,0.6266666666666667,0.5825,0.606
0.952,19,481,0.1616098449805306,0.73,0.64,0.6266666666666667,0.5825,0.606
0.952,9,202,0.10590737641575619,0.73,0.64,0.6266666666666667,0.5825,0.606
0.954,9,77,0.1108853748903459,0.73,0.64,0.6266666666666667,0.58,0.604
0.956,1,386,0.1290646635056515,0.73,0.64,0.63,0.5825,0.606
0.958,7,293,0.11397161503720014,0.73,0.64,0.6333333333333333,0.585,0.61
0.96,12,200,0.10212255703335239,0.72,0.635,0.63,0.5825,0.608
0.96,14,387,0.12916004224961528,0.71,0.63,0.6266666666666667,0.58,0.606
0.964,19,294,0.11397181349887026,0.71,0.63,0.6266666666666667,0.5825,0.608
0.966,14,296,0.11399317821298863,0.7,0.625,0.6233333333333333,0.58,0.606
0.966,0,268,0.13760891003617529,0.7,0.625,0.6233333333333333,0.58,0.608
0.966,12,297,0.1140277733970261,0.7,0.625,0.6233333333333333,0.58,0.61
0.968,4,276,0.1466232282476625,0.71,0.63,0.6266666666666667,0.585,0.614
0.97,1,482,0.16164518008469855,0.72,0.635,0.63,0.5875,0.616
0.97,12,30,0.09526651529420109,0.72,0.635,0.63,0.5875,0.614
0.97,1,78,0.10340521396105484,0.72,0.635,0.63,0.5875,0.612
0.97,0,198,0.09493402984077436,0.71,0.63,0.6266666666666667,0.585,0.61
0.97,14,102,0.09549240359467889,0.7,0.63,0.6266666666666667,0.585,0.61
0.97,6,201,0.08782351334422171,0.7,0.635,0.6333333333333333,0.59,0.614
0.972,3,483,0.1616778587157936,0.7,0.64,0.6333333333333333,0.59,0.614
0.974,9,196,0.09276720269182026,0.7,0.64,0.6333333333333333,0.59,0.614
0.974,3,398,0.12980823019752294,0.7,0.64,0.6333333333333333,0.59,0.616
0.974,15,61,0.11504658553351534,0.7,0.64,0.6333333333333333,0.5925,0.616
0.974,14,103,0.09591570679478048,0.69,0.635,0.63,0.59,0.614
0.974,7,76,0.06951802642495321,0.69,0.64,0.6333333333333333,0.5925,0.616
0.974,3,199,0.07975457594572323,0.69,0.64,0.6333333333333333,0.5925,0.616
0.978,14,298,0.07857749011430158,0.69,0.64,0.6333333333333333,0.5925,0.616
0.982,2,209,0.09399679090780422,0.69,0.64,0.6366666666666667,0.595,0.62
0.982,13,101,0.08763310864728628,0.69,0.64,0.6366666666666667,0.595,0.62
