classifier acc,actual topic,recommend ids,recommend score,100 test set,200 test set,300 test set,400 test set,500 test set
0.424,4,43,0.16452590929080255,0.28,0.265,0.24666666666666667,0.2375,0.242
0.426,1,472,0.16619272230075266,0.28,0.265,0.24666666666666667,0.2375,0.242
0.426,4,155,0.16723417910308283,0.28,0.265,0.25,0.24,0.244
0.43,1,463,0.1661649894578847,0.28,0.265,0.25,0.24,0.244
0.436,5,182,0.1657485061232299,0.28,0.265,0.25333333333333335,0.2425,0.246
0.442,5,464,0.1676937314816065,0.28,0.265,0.25333333333333335,0.2425,0.246
0.448,4,465,0.16841000052503474,0.3,0.275,0.26,0.2475,0.252
0.448,4,234,0.1682311792310952,0.3,0.275,0.26,0.2475,0.254
0.452,4,185,0.16836978766323385,0.31,0.28,0.2633333333333333,0.25,0.256
0.454,4,251,0.16826370434479454,0.33,0.29,0.27,0.255,0.262
0.462,4,496,0.16836371089145616,0.32,0.285,0.26666666666666666,0.25,0.258
0.47,4,276,0.1668650565886962,0.33,0.29,0.27666666666666667,0.26,0.27
0.476,0,278,0.16701774329909055,0.35,0.305,0.2866666666666667,0.27,0.282
0.484,4,280,0.16713604062633983,0.37,0.32,0.2966666666666667,0.2775,0.29
0.488,5,494,0.16624478473302634,0.37,0.32,0.2966666666666667,0.28,0.292
0.49,11,462,0.16522713028486152,0.37,0.32,0.3,0.2825,0.294
0.49,3,344,0.16519833228400285,0.37,0.325,0.30666666666666664,0.2875,0.298
0.496,4,345,0.16528574697265822,0.37,0.325,0.31,0.29,0.298
0.504,4,322,0.1648639958880092,0.38,0.335,0.31666666666666665,0.295,0.304
0.51,4,191,0.16369189998652273,0.38,0.335,0.31666666666666665,0.295,0.304
0.52,5,353,0.16310239036042767,0.39,0.34,0.32,0.2975,0.304
0.524,13,354,0.16460992365826593,0.39,0.34,0.32,0.2975,0.306
0.526,17,321,0.1611116497597811,0.39,0.345,0.3233333333333333,0.3,0.308
0.53,13,243,0.16129893087603614,0.39,0.345,0.3233333333333333,0.3,0.31
0.528,1,386,0.160801009045833,0.4,0.35,0.32666666666666666,0.3025,0.312
0.528,14,291,0.1612101202419839,0.4,0.35,0.32666666666666666,0.3025,0.312
